uid,reg_dt
d2e268838d3903ef808970d1c78b4dd8c69f767d833239d8bfae8063,2019-04-28
6babfe4a8852113c7d0d1c7e3679fdd382624fb0466158bb585dc804,2019-09-02
ea8a45cdd78bb3c53f64db97f2c942ca655fc6743ace5c70e096ca8c,2019-08-27
56c9b997818ae8c1732470694fc8741543bc40c3d674ef11ba5457bd,2019-09-06
48813844deb514052375587949d92e1695332ca50e51613de8356d51,2019-12-25
0506353a502dab5861e20e158e8710258224e15dae0b56af0d5a2d3c,2019-04-15
e5b5b2657df0f26afca31fe3a317b67dcaac039f15c4ed035e183448,2019-07-08
e9d3f7e840569f09d8d0b0941c7eb5bc913a4dd563ff37c00565e0ae,2019-05-13
f7304596ec6102bc91f7333ee943f0c161b12dbbd3b4f398030b4efd,2019-06-05
e86ed9dc748cb318517d18946fc283964105847a91300a08818b0866,2019-04-16
a93d393a2109eed61e2f7c5438c7f6f366a87b2cab1a187f330ba923,2019-08-17
f2e5e4603dc0ec4241afbd894a7b6b29c64f7f86eda54a0997cd4ba8,2019-05-03
366b316292d39c70f50acc6487ef7ebaef6d6c16c8cf01b22ae8c0bf,2019-07-05
16b513366ffe148548efd98fc5ba0b4c766a58447a67aeaf116ec02c,2019-09-24
28e517057513075b237a085d7be1f4781fead1f27a7335ba0972cc82,2019-05-14
381a092c4cd9c6f97725b69504b79504f9b2f1a45f8938f52cc29deb,2019-06-04
603dfb29a06874fb4abdb7806338cc7f2b19790d8560714a866764e0,2019-12-26
210475609448f75373bb66da75822c0385df8188a037f34c45a5b169,2019-04-19
66ec7a23c80cc9c7fbf38c995778f8bfc509206d75db3ba80a8b5391,2019-12-23
f23a4dead66b58cfdc808328c0a1f7df5341f30d9dd9c7fe011f57fc,2019-11-14
8fd20f9d3ad13219c4e36dbf76356d828eb31c4567d9506885c93fa6,2019-12-08
82f0e3c3793bdfbb51653e2185e4bb28a0c28d725a28ee48b43375a0,2019-09-05
d872edc4a97536a1e4bc442857cb5e9e87d6794c93491524c68b97a0,2019-06-13
4478f1a5cc92bfaf8c2d12f6bacbe3edd203729a86ff3fd988a9b913,2019-09-06
4b2ac83dc5ae2390322a38555ab796deab87fe22a92e34fdbc4df3ee,2019-05-03
101b2ee374544eb71a42fcb9d96cacc610ce3f7ff0b98b2c15e1517f,2019-08-21
c1154928051dfd57974e31d07184cdba9a67ac3c9fe9081163e485bd,2019-07-18
8564b5fae7b5022778fbae87790840df18657c2017ab1d544e9a8d4c,2019-09-15
b77d5cd2802011850f5eee1bfbd0786d19711a85f50f04310a6d7d6b,2019-10-13
383555082633e15d1be2cb4e6c2f58c09f80d39d1e082f0b105f3609,2019-04-23
4b5312bc000c392bbf588789edcb5c067cadf563528289a0471cdcb0,2019-08-31
2a57787fbeb1ea11681c6bd9f6ade6a44db2db2464bf811ec785c42f,2020-01-05
a45c41c0766bbe39f16722bb289becf4eae154647834a50898baa913,2019-09-06
337ab0daf016646d0386be50d2d9fbcb79225e04b79a52a78775f9b1,2019-06-13
ce964e91427e0db00da65394a3e2bf0cb7a884c57efb467ae52697c3,2019-12-23
e6439cc06a0ee8a52f5da9684e6fd9a33530d1cba09ee1c689ee3008,2019-05-13
bfdbd82b272ab18cb52af1cb0b72ec690dec6d496eebbb02947f1adc,2019-05-11
9985742e1a06380cde4df05a65f4b1f88a61af07e4f88dfe15f24f77,2019-11-03
52ba37d3c413e2c9e2c86d63f6aae057e3fdb0fb800f63f6c95d5a3f,2019-09-05
b438a776ba02d457657f1114a2a5235f1bf91a6959a0ef8f112644d9,2019-12-30
13195cd8176ab8a4f98b2050b20856ebd234b8785b9e9969fba581ef,2019-07-26
cbcb4f18597172f4af6384609fab53d4e2fc6d8d694835b3e4d16cb2,2019-10-12
9dc5d8272804aa6e05ff5a99de976ae59dec1ff8a6c0daa7b42d50c6,2019-07-10
fd068bcfb6ef6d10d1c5bf04fd645b21f2a4aae19d0923a3fa8df52b,2019-11-02
136e9ebf174c767f8186069448049365c51c7c6dfceb1213ec34b88e,2019-10-03
5abd8e8514f679540e17930b29c268fdf20a582baf42ac0866b129f3,2019-05-04
bd6ef65ae08316268b155f4c1c5fdc38d1bad3f4cc4230d6366c75ae,2019-04-20
4898af0f8b85c065190f807fb78c9ebe85f4dacbc1fcd9301754e8d3,2019-09-18
3dfcb533c2e6bdcab3da5c250e84cef9c7c24b70ff78d19bbbbe5cc5,2019-07-24
adbd084372dbfc2824ea497f95de138515a7b964b284ac86172e67aa,2019-05-21
0c8a1bb92ebed8746a7c3f770d057d3f021fa9526a35f28fde7672a6,2019-09-03
2085d25435503f7f10ed0712eb9cba48b0068b0f5668530ed119f8e6,2019-09-05
13e05525100eb17d2903b5310a85ca684d1731a248d1252a82bd19cc,2019-07-11
b9d9fc5bb08b3cf21a708ecc241cab76476512e4b99ed80ee4462c2c,2019-05-25
c9eedb5820693932818b51665433fa9e1bb2b9dc4a16edf5eacb959c,2019-06-07
c26179dcd863b7209b2603588aec2f7b1f5034352377835da1e94caf,2019-07-04
255ac7779cedcf8ccbc160c3c084b94c6b15a87e33bbb23b5a4aeb7b,2019-04-19
cdf2f8c54c80853b955c6f4904dc781db065308b537b915a34670c09,2019-10-23
62ac942a35081ebfe7c4786790d410206064fd4cc610fcaba7a39de1,2019-11-27
1261c9226d0c42ec569b45c3594fe580b94a9c54bbe41ea320535b9f,2019-05-27
6b5e06ecc470259be6153a7e45126166afed87bbd6d88ac53d853413,2019-09-05
29e890e27d89ba269ac6f8a59de8f733397d1b67a3e269cf522226a1,2020-01-08
bdba8288b614d61c36b607cf4c0c4f726ad2013d63d681f484ed6726,2019-04-21
58792142cadce3ebca971b9b3f9963e08f98c774d4d71befd9d40d91,2019-10-20
a5e1431ef7f3353c5c8512d8d773f967a9bcf3ad8347f8e50894f245,2019-06-10
f459c140ff9ca8db7133f49c9d66012e83f7ea61d1411c244eedb60b,2019-05-03
bc8edfa2d87c771de8f0ea3ed26b13603481e1f65a0fd292ddfd649e,2019-05-25
0fb4d213d300c61e5c646f0c7448418051c0652431d52a2a0644e2c7,2019-08-23
2e090ebe3bc7f438668c69815b27049232f9465a1bf52b347fdb69f8,2019-06-09
53a211b61e82c3e4ba2f7571e55a96e88c4f113aee86b9ed0dea8a37,2019-10-17
c19b1b3a422f903c1fa1eaeeb98bf11264963971752a9eebcf47bf2c,2019-07-15
29a928b415e6f1c31fccee5d2bd1e7084a6f6e71a72be7c16aa015cf,2019-08-28
1c7d6bec2ef53dc61735ba0141493c86d16b551552ed3d3d4c0342b4,2019-05-04
12eac19225fdca229cc3fdb963e49f37923f7a1092706f4fc6238f3d,2019-05-16
b7d4feb7557569d8ee946b643c5cf50b7a75e3b99794626a0b380b71,2019-05-14
f9825b053500130bec6a55fa4af84cfa8455c656320473c0b740cc11,2019-04-20
73cbc2be440c650c271438f813ab10d5e3dd6ffcc51b9febc808eb22,2019-08-28
29fc76602eb595fd9bff0c00efb7f0b312860c3d23a9de0f3b691f22,2019-09-09
bbbf83e064cf21a38843a25e197907e060736b5859881fbab9099751,2019-07-31
dbac979a681b3bb23689d7033b4f62dc31d5cb632bdf06ff67658329,2019-10-29
0cd140b5d3771eb164bc194ad42a9722e3b6e6f52c9caf0a3b46d833,2019-04-17
51f529af20a39a8e360a29989bd2e1dd53863545bb30f8cc3bc76a82,2019-05-04
959840d8a463838de68cad054b3b6c4cdca33c47785dca2bb2723c7d,2019-07-22
7395f1917b4ef8e3632e57ff431400ab3ec31cf91aa230a7b29723bb,2019-04-28
4724fe44e1ba90b8f31cd8d818f4fdeafc60def21e381d3800b9a4b4,2019-07-12
5541dbbe3349fce57168a3fe16116df92cedf5165e11c26aa4d260ca,2019-05-05
0c202e38f7acc5c1a3d2aed49ae5b3abdbd9f5891a2910510946908b,2019-11-01
44144e5fbc78e97dd07d9f59d333ec538ea95a9046b52759970e08cc,2019-08-04
6e8e951973c51c1d95572a8cba336dca824a6e5f82aa071e9a1a57dd,2019-07-13
f7240f4d7f2c551f23d98536906e30ad436bb551533991ddfb30e451,2019-10-25
00c4d4db237bf98fc4edfdff5d826dd8920474a9f1161d44f545f10e,2019-06-23
b34b65c2a4b4a1dd3c96d1d0bf1b103e5c2eab1aa816091d78d4e6cc,2019-06-17
cf3cc4b5691620f2c01a9d2db8cab8cb6c2a1e70be2c5e1b8d54636e,2019-06-07
d8b584ae86267345b2fcf4667d0955badd38b9417864096a6e9ff807,2019-09-27
b8d1f68eb8eaeb9ff72362227cd019d0fa978f9de4853aca2233bb24,2019-08-17
0c63752e4b4892c6216efe0d52f08c874c5141b55f534e9e9c8262bb,2019-10-10
6e8d932d049c3bb2fde8db9152d4d24d57baeba76c5738064ef479fa,2019-04-18
ea6bdddcfc3930b77e9eb11dd7180c468f682d13db383468cb1c0999,2019-10-20
12927c8db4bb862804f23d7aba9a034012aa3f364e5cdfff77bd98c4,2019-04-20
8be75dcf354f842cfd0dc51911905e47138fbfc4d995d4e979b8ebaf,2019-04-21
b862409823f6a809778e60986ee7bc6091ab91c1ba53af5c3417b49c,2019-04-24
2619315fc8e56616be8660761112ba7a2d4f7cd314f2d6ce1623382f,2019-09-07
1c491554532b2d3321fd048540f4041f4896eef6f5e5d89cf48f4a49,2019-04-28
eaf007d0ccef319ce15bdee702a9318679d9f8f6f1618857a2215b52,2019-07-17
4f9a91016b733044a38af2e3fea8ca40a172d4f6f47596a2f791d2e0,2019-12-20
3db76ecf217e2da3c71f35d1100f96d37a86e987a74a1b4be1c788d9,2019-07-17
b22e90594e4fdff03737142611d6f1cb73c82a0de9aeaf18e6ff4dbf,2019-05-14
9321efab786a4891dc77317d553b65592d53e5eb53267d5f4a78a527,2019-07-10
4322bbc488cef787219e9621ee29944e45d716ae1b46fba35c78ab45,2019-05-07
7df4459330a63fd906e6213740202cffdccce47b40b005fbc11b00d8,2019-11-23
f247c20073b13871f421b1f16844a9293e030acb02a5c342385a8111,2019-10-22
729892765807b09612a7120cbc18e6e5be25fe34c980a33d6c580ac7,2019-08-19
d4538073b7b7ac7b0aed8e965684e9126cab24108130ec3c4435d8ea,2019-07-01
dd9ebd0f1f182d2bcb89f88a1667f8e0bd0583a663dc72835c7f405f,2019-05-12
9be9c16a2a7bb51ff04fd52cd37cb496a7b591b3b051fdab4b23cae5,2019-06-06
e64e46e2b36d6ed8054ccca5b1b1f274c751fee8eaeb0584351ae2b1,2019-06-11
43d92f330aed6c181ecf1c96fc9618d3b7efeda3f8ca320a816879ce,2019-07-19
a8f5d9af27b1a47dff04fa02655bb4ec564d93352f6c884b2eb23104,2019-11-19
995b34c63a16da44c3306840a643f63e6a5f31013db02672195bfd2a,2019-10-10
b8d12c85380c68060f1092c41a05b7acf9ee89d344d88302ff585af2,2020-01-08
4a131154b29911a076bf85e7e2698103841f8378348377d0e99aad29,2019-08-23
2fefeb23054dbe98964e584b22f473b02387f73e2f48562cfff63441,2019-07-25
3ca3782115a7b2b51b6f4657d2584f14a4822c85955a4933181ece89,2019-11-17
005442289cf851c90e10a3dcea4cebbe79855741da2c560c0f1e4b54,2019-07-25
b67ce10b183ebf42db03fa4da1441755ec8ce448474828a7d5616aa5,2019-09-07
45bb3a241cbedb8c7fdf2c1958df768d744626b4f007f30bfaf0a27d,2019-06-14
f0b7056dfd8d800ee5c121140fcfebf005ae45e5be8a7cdb869d26d4,2019-05-15
706c55299b89788827beab767ee1b84f3d6736dc9b6c174d3f56cf37,2019-05-16
cfe094566aa6993ff631f249abb9ae6c73ce2cc80b4c8b0c0fab8fe6,2019-08-12
a633f522b4a88fb0abca5354928b54ec241a962b8ad44ade3c46afca,2019-05-11
21e563152fad74a60c22c42b74cf553a0ac1c77bdaae59b8777fbb0d,2019-07-09
7e57731d629d72d13bb7c0646fcd0d576863116543c748cda57dcc11,2019-12-14
e879939c2eb5a58658116e2380da2adf5e2b0cff7f9e6970085c6a14,2019-07-01
4954e3c2b98895fb02d91a3f8aba01b950ecee489dc4418d0aea54c9,2019-11-30
dc3e6fb218994debcd32b0736596bdf7c09993c73c11730752234a70,2019-06-20
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-08-30
b595ccb9687353edae9152ca78d73afbb79bb3072d182d7c4cd62f21,2019-05-28
849b505d7f282a8c6a2371b6535007590fe72d2b34b68da647ac2121,2019-04-23
2abec5f89fb40eed6ce3d8b7989d824e71db195000236fcc4bd57c70,2019-10-22
1e87cbc5c30ace1fc3c7e2f17667863978643898cde1ae6491643c8b,2019-05-06
7cbc02c1f1673180908c0bc8c7240837a3df78c3721b09fca2f6786d,2019-07-27
55ebdee4a30cfedf47c766272b387cc6ce72d5ebf45f2205d6bd4123,2019-07-22
63f150dedd9081d235ccc854d138ef6a1893b1bb3a4ed11cee805ce4,2019-04-28
9910c695a9d9e9d7683f8e2d7eb52ea8b8b93e2c559e3079a9cd723a,2019-05-13
7da69b8d80d465052ff00ce9212a34f9715192d9ed74fddb12cd1dc9,2019-06-29
f127942695a93f1a5b3081ad26ece04573b85f212b993dce2da32e2e,2019-07-07
5b7ebedb827a555758d10098db6e7ea41f3190ee27199bc75e1991bd,2019-07-17
714106f59294b3a66ac45027027b7fec80b300c35d51848220e99670,2019-04-21
de79ae6415bf2dd0f925be022564268bbf2fa1139c21465af62f18cb,2019-05-30
52b33b556b56f356570184ef5feb200bbeb60ea829bc54898979c69b,2019-04-18
f95471fa482d9599d19401847d282121065e11f501d15215d124e284,2019-08-24
86dbe515be92c05fd6194b4822f6d65e51517bed0a0c5a22c63e5289,2019-09-01
2d27ea64e9cffd4e055c638053cc778e790ea297f001cfa7aaeeab6f,2019-08-17
2f8914533b2fce77031db2b9dc4f5ef5cbc27359e8798e0adab79b3e,2019-05-20
6c92b74455f9ee81521c81be22c22d5f748e13a2899a169c9ce4fdc0,2019-11-09
96544ca89bb95b869e3f0a4ece8b414a3f14d65c97ef17cf158c8420,2019-09-16
e5a07cbda43f8d838ba1a9c96292eabb1696ed764bdac8eb066f0c4e,2019-11-14
cc0b9e5931d2ce774d510aaf27bb28ac4f333583e47981e9a7e19957,2019-11-15
ed5807c7a6a79b5408cd5d03d73c6f54bc5ec5b6786d845236d91a5a,2019-05-15
269a553afeaeeff85ad85d0cde9da66d3f7ce6fd9b5d92164fb2f1a0,2019-09-14
d6b049fa98ac3fb53c5024d957f72140f72a52ab56d0f86e6dd9dae4,2019-10-30
7dcbc5fe0ab37464a957c38f086a5e14e4f0930d30bde14b5ce34f9d,2019-06-17
e6600b38c6a53570312a1daaacefd2ca7ed31ba0a4e71a8accbfe9ed,2019-11-19
8e6118d9a4c76bf914ec782beaafadc175fa29b9f91379896b324a69,2019-10-26
65073126e582dd38e448ed7e96215be9e6c11f1c5dbc2d148a9a73ea,2019-08-20
702579c83435fea313f0540c8856e11bebd0e8de16cce1e29b7bd252,2019-07-09
82f1d2c6a8fb07073421b74b471feca6ec9a0bcab5c1c8a7edf4d137,2019-12-27
11363377177e836462df369b14413c19e74837abbd5bb5323dd9e8d4,2019-07-15
ecb4f6881419375d704004387b72166d2a12dfd6bc85aba1a056cb42,2019-08-25
32eb5303ad52167f20d0c93612dbe1b14f45002ad40eca2c5938dafa,2019-10-01
2e85711466e12acac4920ad61173b48e1ac7af9eff890bf104a1918b,2019-05-11
2199445742801b55ad652105dd4c61bc88f4d705af48fce5d38639f6,2019-06-21
a78ee48949af6ea52bc85cc42d38a1f4c2e3ff2a007c468108bce4a2,2019-05-05
b4c0aa8ec3544e4bf523b0f0ae55a3899b1b0a135b1ef1c15e0dc10d,2019-08-15
824d54863b95c43b900083d83bffe828c225dd695f1727e3efa48aae,2019-11-09
36cb749fde49514dcab46a310aab6b0bd5aa72defc714460e586b24d,2019-08-05
e7d1ab6556a017424d3448a70e3ac315fe3bc9b7e969dd9af7162714,2019-09-03
e8006dfcdc4af5118dc9c78cfec604ecbbc51c14556adfd2f30233ca,2019-11-24
4112b43c77fcf7ea8d22ad361274733831c4ed85a186f4a069f7598b,2019-07-30
1f5282b061db2954efe69f3f62ad93e77e632e4c6dce80cc6db5bd95,2019-06-29
c8c888c9461ed3c0b98ca9bcd13f46231f2b1eb0a6be39845e52857c,2019-07-12
47723ce73361f12e4ae49749f330ac2ac604161dd4d39857f5270423,2019-12-16
002d77b6b297b8da3ebcf0ed3777c15795886db0d71f656db6e3b90b,2019-12-30
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-04
3ebce2bb8a9c2132d0f553098fbf41ea7331906a5cd967bc24bc7374,2019-04-23
29fde48f688ea3bfd875ee631b598cff0337745cf9a1e923f575cc9f,2019-12-06
4b89a18600a15abba308feae52dc60ccd5e794a25daa50566e1b0002,2019-05-28
f0b22068b6c1477927066c224e3c21bf138c0469f0e4ef2e0971410b,2019-07-23
4d226229e26cae7282a3ef35b7e42171c97553720241f71f64d7833a,2019-07-05
54d36753468e4be0a7d6c92971f7acf4351100440b24a6d8e7221229,2019-09-05
bbc51d564f601106c6db607583b7fe5ac8616b4ab421d9c52be767b8,2019-05-20
15a4379563760ad071950691363dd698790b9b4e6c64c7f6d303ec03,2019-07-28
e20dcb86b344da6d58ebfd917d023f812ba46db0bd2f4c2a8fa71113,2019-07-19
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-08-18
5de04ce849d9879cdfce7134c2e8b1b4c15c47baedfc6c4159ba7b27,2019-12-30
bb9450cea96400077501829471a540d442fd8c7238725ebba401ebd8,2019-06-08
c80786573b249082629ec5d5b68cf869f6747e986997c5483cee19e8,2019-10-26
facc4ef06ef0898ecec963475e3189bb9d92c932fa9353a341da6251,2019-08-31
eae308acebac9dfefb6b74e7e36e01a1027e5f6c8a891b47601d1f2a,2019-08-23
2a66906ac2447f40315c17ad55ed8f570fd083fa16d25ed263ad8f54,2019-09-11
4084e1dec4bf31819cb2afa7753aee5adb21808a0cdbfdafe93bb406,2019-11-10
fd1377de15ca7c172cf9c7bfdc157f8f35d9b36ccc8f2dca7a8e0db3,2019-07-12
12f6bb66fc6c195cb3430500307e793c344b7e96f68bfb8518fda877,2019-09-12
a64fbaa5647d96efc9ba634e1a7120b14c14069c2a544c3ab4d95452,2019-08-15
3b8567a375113904a39eb43ff4510dce730a7967ee8f55bc487284a0,2019-12-25
cf7acd9896a543c50413b9ab24e8794f2c8626b3ff9865b8ef389a40,2019-04-30
71e5dac1e25ede425887a8f5d2be35c3f6897bf5748f32e6cd0e7277,2019-07-23
0d1d0506ae037bed9cb2bc05a05d5fed97440ff02bf7228a6b521b52,2019-07-05
98046b3289e95f8b1910c03a86d11bd05c918c81f0d2ef5ac52e41c3,2019-05-17
687cd385d0f6b57be97504c070104fd5a883d2a9db90216c1d0583d1,2019-06-03
7ab18a9b0c87cb97728d48210c4e79ccaf5eb72412219b8046e1431b,2019-09-05
ea7f0956c0b8c9ba06dac5b72e264083038c0b01086df123ced008c6,2019-08-23
63404a14a82b3737ee2a8855752005e9671b8e6f463324fbe15fbee9,2019-08-22
403f7907b05c9aa30e62f29f49bbc5b00477fd19615a495386ed797c,2019-10-29
f9d55c7666af9b583b98a811c24824aff4a70721fb040fadf419e411,2019-05-17
e2492f141d304ac9b1c1a930a9389852d3083f5e45fe734e137598c4,2019-05-17
2375217c5af0a15fdd9b4b7f5e738855bf7b6ea7d4ec8484123f19b7,2019-04-22
b831bd257f62b70266af1ae2f5b9ad3ba2d016636629b229e2dafc90,2019-08-24
6448ac99786e91a4d210f22df592d3dec4497b62df750f36e4496a78,2019-05-12
a4d46bb627c57d2d3324a95d57e07088aaad54ca1b9fb3b26371cf1a,2019-07-16
84fd680fe15692b196a56bf345f6f83b16fb9d5b19ce25222e8671ce,2019-09-12
112300db80ef1ff4cb58d23cef1b41cfd480b00d40e57710366b4f82,2019-08-19
64cb5dff0e5868d117a1345bfbe95c8955b799f2f2418d6c08bf6375,2019-08-12
f4314ce8d89d4ac3580009c2876bf4338ec7ea01c072d072521fc9ff,2019-04-22
4e4d2c43061ffe990142ed8cebe0665a391c3b1670ff23d09e24b06e,2019-06-26
f7f524e2da40cf8061c30cc1b4598ae60f89302e20930ec9d170b190,2020-01-04
abc51a59bd3618522a200a927bbf391173f78f596cd427686999eaf2,2019-05-29
d202cad4ee86d731a317ef40cca9ad73cc04b08173bb5040a3dbfea2,2019-09-11
72888890969eaf0acee7d49a7e0cf3f47e0a7c047cc4a799bdfe2357,2019-07-12
58f4a76c14e5717589b53d5aac37a51a8ce11a611a7631959c69205e,2019-11-14
180283d854fe12826bb0e3d98834f1e9a463615e9b69d8948e97dedd,2019-06-03
1ef9c6e20771c93f9b2c0d637e17a7d987acaaf2af90949df55c030f,2019-10-15
8e0cfb0a3001db6d0466cc8c775245730a45014db75901bbb32016bf,2019-10-14
fcea558b4f9d3df3238989a479c5277f4f1b9fd3d30f9e7930c2543b,2019-04-29
591d3658338026cf670b2831a3ad2f20720316d20d302046c68c7cd9,2019-05-15
5b2e95b31da1f07f1a34982f42c4937e179fc17433a26a77bb234af7,2019-09-20
68c36df4fd084fbbeb8440c3296e97b270465765fdb9fcd2ed28d066,2019-08-25
bfb93372b3e1faa9f3e26bd07f93efe697b205f66f1b2e2578803971,2019-07-25
b4787ead375cec4d255980b186ff6097efcf494b74649ac9bf1cb574,2019-12-12
8bbfcb2e4fa861d2f99912614bab246de2034676e98b308175210911,2019-05-23
28693c119f284743959050dd5f5725ee7e49f54f1cb6a009751441e4,2019-07-31
4b2272583dec8ea284b1956f33acf651e45313c90ea98eb2663c15db,2019-10-17
d047e987d69ee526fcd91dbe4c41bb5e34aa5565c127d69baa939cb0,2019-07-26
f958155d3301e7da593a1968e96bf9ae31f28377d02db511827e34ea,2019-07-23
313baaff524a2e7a30e76bc9ffdef4aa549af5de6fc7d173f9316ac0,2019-05-13
89c90cd0f33cc064b785f7f8a09ae2ad1a75c387dfe4e237134c42ce,2019-09-13
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-05-09
5b669f64dbbaacc07685008276de314291d40cdd5e6d7ec3970057a4,2019-06-25
514df3ad83141ee8d59eeff29bbc72fd35901ee15b58c2ef5d6c8eb0,2019-07-25
70c9b8f0a6f5a17c6b1a6dc216fdbc6fd34d93dfca02e128b463c86f,2019-12-14
1a9092a2f060e30e5ec6f4f210ad43b8864a2eff75003de526f86b49,2019-07-13
48c7e2a60abeea5985db6f7af6d6e3dc9ba2139c4d49980d577df9a7,2019-06-30
855ebe8916cc3eeeb2adbfb2e20d6a0f9a0a303ddaa31e5a29de2cc3,2019-07-28
0c2da51dac808670bc33bd06c55b92bc1af893cc77e2ccf0621f4de9,2019-04-24
d6d36a4648707c46631a961191574a906e5296120995c89ce7f67338,2019-07-22
e1dc07ab7dfcaa841a2bf7c35185e12ab67201e9ab198ed508fcbe00,2019-04-19
0248a00b03b734d952834e91b70a6afe627bb14713c0f31956755c9a,2019-04-22
ef0a6a99e3de61484cd0d26dbee38167cbef7f3667bf580ad7965ea9,2019-07-12
89e0592c55ab2eba56c8b2b1de6870fe0041ac2c87d6c421bc316cf3,2019-07-16
43983cffe61c210dd5392bc2f8ae6767b5615850d36e023617fbf5a1,2019-05-05
26753d1c38b0f0352a4cfb031d5e5f7dd36e49afbf461c4ef40b6012,2019-05-24
820ec0cc86aeb6d6be97c384878af42199b8faffbb3a05e68bb3a467,2019-12-20
33e32015779d9713e8d9258012dd122d2a31965f87f982612c5ec74a,2019-09-22
42518781a02756fbd004965b152b42a3e26d09ae14220d0c00aa9bed,2019-12-03
207d5b092dfb1b6c65cad6ca65a845f22d0a7c47a8d6dff1236cbbcd,2019-04-30
c659aba07283d989dc69d8de63b42d4efb1da31932bcb9b57b175a98,2019-12-12
c49420c93d2ddd26322eadabe59b3221833aebcbda9300bff1cc0f3e,2019-10-21
955dac7e3e2823c12073f9da50a20db66ca8c05e949dc63d1e47a8f8,2019-05-26
79778dd33e52bd3afc581e1247ee97caea6980087fbf29b1373c2ae6,2019-05-03
57b453e8c2f0bd79f7f16ba7c5bea96a1f1439d8c74a1d5457731ef4,2019-12-25
bfc633c518baddedbb3b250c1c2a824ed09ce12b9040d324a790c016,2019-07-16
e4a44de9d61deb6948e87e1dba3690380eae85733ea5e953b786aec6,2019-08-05
9081e8a3356c8b05c5bcc8260453fd34440fb89728d0dae26054fd76,2019-07-31
fc104632c061c0e145a70137af4309b34717c93b31d6c9e0383943a8,2019-07-26
0063b5f17630618c54780e1f4b9e60ab08f4a30a56097f013ab2a000,2019-04-17
b8602eee73a83c463004fd262e10e7e8519d923c8914d389a688e76e,2019-11-17
0a80573468493d398e0b460813b16cd9dee9a16e9e1e9a41e93713f7,2019-11-01
4c3a4a8d05fe1fd6f8c36cbcb13c2f4af9c9a59cba4905d6c7834061,2019-09-18
1743a0c618d46eb4339ed193c89a02907d25301f45c7e9845ed958a8,2019-05-17
d2b892d092f880017e1abaf9e181f78e6a0f3a3f14ffd87af6731a01,2019-07-21
085fc5c6db381425c2464b4c519817b89948067e8c90cccb38d26cfe,2019-05-21
dca41de6400856a70d330ad0e69f202ea7891e973135af4d3117e3d9,2019-08-31
5a13c656e39c057790f50dcf9923c1c73cb8fa0724664a7f33ce57bc,2019-11-08
471837de61b87f327271c8c2224ccc573a1f1155b7080b291674ef71,2019-06-10
5f13aff9e2c40499570423eb89879db01998948f69f99e97ac8fc92e,2019-10-31
f73117264ca755439ba2a9025365bc410967cf61e492c60aa6556764,2019-07-03
f99eed90c0f9d0cf25c77a6f27beec605e9b7c21ea4b1276f61149dd,2019-04-17
ff2787b4b552431ab1620af07296c8c27a5d9553e1ddde52688988f2,2019-08-30
b7110b1e71f1c3742b8a6454b0221b97216875dd09f0356d5448d0b4,2019-12-06
fea935f812506ad895112c38bf3f04238bcf6912b910b802d7215b01,2019-11-12
2b91bb755051754a09dd0835d1687c7a8ebc1a7d2bddefe2ac74e38f,2019-05-10
ace60e4518e0528a31ba5f3b7317d93d03480d5fdd29318c06378f7e,2019-07-21
678aca16751b4dea20305f198eebcca6b70b2a8bff994a9d3261f170,2020-01-09
6f980a4005b36a6ae753c2e5c8cba580054a0206f1eb4c5770b862fb,2019-08-02
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-07-01
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-06-30
00ee6cd897b8ca3f7471f495d8c82d13e4406f375d8ff1ac4d937865,2019-04-28
077c43fefe36e367e59cb1f88db5288f18792e29d0e61d67d5632f53,2019-05-12
28956c0a023e3dbc33cb896679cb892654e53f2bd9ec47439e4b7b72,2019-06-01
11f707beed54a5ade2abf4249da3f9c14b3eb21c963a5f8178985aea,2019-05-13
44d9fdbf595be0ec5605d846976e933485244cd42153d642e4b010bb,2019-06-08
9b106851b3e0a94f8a0964c67957b9e0a615fe684dda22e13ba015fd,2019-05-07
9618ef28b254f08736e8b2387f235dec70b8570f042a220c5f2025bb,2019-12-30
63e5e480a3db751b1e3d9ebe70997b01a5c65dd10791c552ddbc4ed3,2019-04-27
de353f7f0888dc0fa03b8253f3719b431fa29ece70f8d2a2c5744199,2019-07-16
1176a7e7524b4f0ca901dc26a1f0f7060fa9decb1cf2445dd5b48464,2019-11-14
b9733fe4705471fb878b184765806b932eb1ee387b43825dc5dedaea,2019-10-12
b317c57bf59bd7bba827ef43b9755d0478c15451bf65e2ec03baf98b,2019-05-14
b4327633d2a22ea5fbdd168f41f1a3b54609fa855889b2e823d06455,2019-05-10
7d186028dc6eb5cefb79215a159c5a1490861bbdc175490435509c4a,2019-10-17
bc36b9bac20b8694ad17715a6a3204f09431a04a86b3661271957d88,2019-04-21
82eb9245a804a642ba7c3df67dcfa2bfe9a72093bd4015f41bbfb8a8,2019-07-12
