uid,pay_dt,payment_sum
b862409823f6a809778e60986ee7bc6091ab91c1ba53af5c3417b49c,2019-05-01,3.49
4f9a91016b733044a38af2e3fea8ca40a172d4f6f47596a2f791d2e0,2019-12-20,3.49
a8f5d9af27b1a47dff04fa02655bb4ec564d93352f6c884b2eb23104,2019-11-20,3.49
a8f5d9af27b1a47dff04fa02655bb4ec564d93352f6c884b2eb23104,2019-11-21,10.49
a8f5d9af27b1a47dff04fa02655bb4ec564d93352f6c884b2eb23104,2019-11-24,13.99
a8f5d9af27b1a47dff04fa02655bb4ec564d93352f6c884b2eb23104,2019-12-02,3.49
a8f5d9af27b1a47dff04fa02655bb4ec564d93352f6c884b2eb23104,2019-12-04,3.49
a8f5d9af27b1a47dff04fa02655bb4ec564d93352f6c884b2eb23104,2019-12-18,17.49
a8f5d9af27b1a47dff04fa02655bb4ec564d93352f6c884b2eb23104,2019-12-31,13.99
b8d12c85380c68060f1092c41a05b7acf9ee89d344d88302ff585af2,2020-01-08,3.49
b8d12c85380c68060f1092c41a05b7acf9ee89d344d88302ff585af2,2020-01-09,0.69
2fefeb23054dbe98964e584b22f473b02387f73e2f48562cfff63441,2019-08-01,2.78
cfe094566aa6993ff631f249abb9ae6c73ce2cc80b4c8b0c0fab8fe6,2019-08-13,3.49
cfe094566aa6993ff631f249abb9ae6c73ce2cc80b4c8b0c0fab8fe6,2019-08-23,13.98
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-08-31,1.39
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-09-09,3.49
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-09-15,13.99
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-09-28,0.69
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-10-14,3.49
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-10-19,6.99
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-10-24,13.99
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-12-01,8.73
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-12-12,13.99
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-12-18,38.48
69810bba4dd4ee3c3089f7800b2cce74ee8bc41ca974e0f4a87bea6f,2019-12-31,3.49
f95471fa482d9599d19401847d282121065e11f501d15215d124e284,2019-08-24,279.96
a78ee48949af6ea52bc85cc42d38a1f4c2e3ff2a007c468108bce4a2,2019-05-06,3.49
a78ee48949af6ea52bc85cc42d38a1f4c2e3ff2a007c468108bce4a2,2019-05-07,0.69
a78ee48949af6ea52bc85cc42d38a1f4c2e3ff2a007c468108bce4a2,2019-05-08,2.09
a78ee48949af6ea52bc85cc42d38a1f4c2e3ff2a007c468108bce4a2,2019-05-13,2.09
a78ee48949af6ea52bc85cc42d38a1f4c2e3ff2a007c468108bce4a2,2019-05-19,3.49
a78ee48949af6ea52bc85cc42d38a1f4c2e3ff2a007c468108bce4a2,2019-06-04,6.99
4112b43c77fcf7ea8d22ad361274733831c4ed85a186f4a069f7598b,2019-07-30,3.48
47723ce73361f12e4ae49749f330ac2ac604161dd4d39857f5270423,2019-12-22,4.18
47723ce73361f12e4ae49749f330ac2ac604161dd4d39857f5270423,2019-12-27,10.49
47723ce73361f12e4ae49749f330ac2ac604161dd4d39857f5270423,2019-12-28,6.99
47723ce73361f12e4ae49749f330ac2ac604161dd4d39857f5270423,2019-12-29,2.09
47723ce73361f12e4ae49749f330ac2ac604161dd4d39857f5270423,2020-01-09,2.09
002d77b6b297b8da3ebcf0ed3777c15795886db0d71f656db6e3b90b,2019-12-31,17.45
002d77b6b297b8da3ebcf0ed3777c15795886db0d71f656db6e3b90b,2020-01-01,6.99
002d77b6b297b8da3ebcf0ed3777c15795886db0d71f656db6e3b90b,2020-01-02,6.99
002d77b6b297b8da3ebcf0ed3777c15795886db0d71f656db6e3b90b,2020-01-04,2.09
002d77b6b297b8da3ebcf0ed3777c15795886db0d71f656db6e3b90b,2020-01-07,2.09
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-04,89.52
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-05,75.56
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-06,3.49
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-07,17.48
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-08,69.98
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-10,6.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-11,3.49
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-12,13.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-14,13.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-17,69.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-18,34.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-19,157.45
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-20,69.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-21,10.49
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-22,69.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-25,13.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-28,71.73
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-29,104.98
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-11-30,3.49
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-02,10.49
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-04,68.57
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-05,3.49
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-09,24.42
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-11,5.58
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-12,19.57
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-13,90.97
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-14,3.49
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-15,17.48
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-16,69.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-19,34.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-23,6.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-26,69.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-29,8.72
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2019-12-30,1.74
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2020-01-01,104.98
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2020-01-07,13.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2020-01-09,10.49
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2020-01-11,13.99
e96df9722808394d5b6b7ef4925d038da6d9d1b7ee1c076ee0d543b9,2020-01-12,13.99
29fde48f688ea3bfd875ee631b598cff0337745cf9a1e923f575cc9f,2020-01-12,1.39
bbc51d564f601106c6db607583b7fe5ac8616b4ab421d9c52be767b8,2019-05-20,3.49
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-08-22,3.49
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-08-23,17.49
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-08-30,17.48
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-09-02,3.49
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-09-08,2.78
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-09-09,13.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-09-13,13.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-09-16,2.09
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-09-30,10.49
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-10-05,3.49
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-10-12,17.49
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-10-18,6.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-10-22,13.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-10-28,10.48
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-10-31,2.09
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-11-11,34.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-11-12,27.98
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-11-13,83.98
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-11-14,13.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-11-15,13.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-11-25,90.97
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-11-26,153.97
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-11-29,59.47
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-11-30,27.98
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-02,6.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-07,13.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-11,6.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-12,17.49
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-13,34.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-16,13.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-20,13.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-22,3.49
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-26,13.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-27,6.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2019-12-30,6.98
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2020-01-02,34.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2020-01-03,69.99
d01d885118da9529f35356e3ff8d86e305e30415907dd9329cd22472,2020-01-11,13.99
2a66906ac2447f40315c17ad55ed8f570fd083fa16d25ed263ad8f54,2019-09-13,0.69
2a66906ac2447f40315c17ad55ed8f570fd083fa16d25ed263ad8f54,2019-10-20,13.99
2a66906ac2447f40315c17ad55ed8f570fd083fa16d25ed263ad8f54,2019-10-23,3.49
ea7f0956c0b8c9ba06dac5b72e264083038c0b01086df123ced008c6,2019-08-28,0.69
ea7f0956c0b8c9ba06dac5b72e264083038c0b01086df123ced008c6,2019-09-27,0.69
63404a14a82b3737ee2a8855752005e9671b8e6f463324fbe15fbee9,2019-08-22,6.99
63404a14a82b3737ee2a8855752005e9671b8e6f463324fbe15fbee9,2019-08-23,6.99
63404a14a82b3737ee2a8855752005e9671b8e6f463324fbe15fbee9,2019-08-26,10.49
63404a14a82b3737ee2a8855752005e9671b8e6f463324fbe15fbee9,2019-09-26,3.49
63404a14a82b3737ee2a8855752005e9671b8e6f463324fbe15fbee9,2019-09-28,0.69
63404a14a82b3737ee2a8855752005e9671b8e6f463324fbe15fbee9,2019-10-18,6.99
63404a14a82b3737ee2a8855752005e9671b8e6f463324fbe15fbee9,2019-10-20,13.99
112300db80ef1ff4cb58d23cef1b41cfd480b00d40e57710366b4f82,2019-08-27,6.99
112300db80ef1ff4cb58d23cef1b41cfd480b00d40e57710366b4f82,2019-08-28,3.49
112300db80ef1ff4cb58d23cef1b41cfd480b00d40e57710366b4f82,2019-08-31,6.99
112300db80ef1ff4cb58d23cef1b41cfd480b00d40e57710366b4f82,2019-09-26,3.49
112300db80ef1ff4cb58d23cef1b41cfd480b00d40e57710366b4f82,2019-10-20,6.99
d202cad4ee86d731a317ef40cca9ad73cc04b08173bb5040a3dbfea2,2019-09-11,69.99
180283d854fe12826bb0e3d98834f1e9a463615e9b69d8948e97dedd,2019-06-13,2.09
180283d854fe12826bb0e3d98834f1e9a463615e9b69d8948e97dedd,2019-06-25,2.09
180283d854fe12826bb0e3d98834f1e9a463615e9b69d8948e97dedd,2019-06-30,3.49
28693c119f284743959050dd5f5725ee7e49f54f1cb6a009751441e4,2019-07-31,6.27
28693c119f284743959050dd5f5725ee7e49f54f1cb6a009751441e4,2019-08-01,2.09
28693c119f284743959050dd5f5725ee7e49f54f1cb6a009751441e4,2019-08-03,2.09
28693c119f284743959050dd5f5725ee7e49f54f1cb6a009751441e4,2019-08-05,6.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-05-10,52.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-05-15,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-05-18,3.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-05-21,48.98
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-05-27,6.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-05-28,27.98
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-05-29,27.98
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-05-30,27.98
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-06-03,6.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-06-13,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-06-18,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-06-19,6.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-06-20,13.98
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-06-22,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-06-25,52.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-07-01,69.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-07-03,27.98
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-07-04,69.96
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-07-07,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-07-18,52.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-07-22,3.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-07-29,115.47
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-01,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-02,3.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-04,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-06,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-07,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-09,52.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-23,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-24,6.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-25,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-28,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-08-29,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-09-01,52.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-09-06,3.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-09-08,3.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-09-12,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-09-13,31.47
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-09-16,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-09-24,52.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-01,69.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-05,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-06,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-11,17.48
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-14,69.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-18,59.48
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-21,69.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-22,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-25,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-26,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-30,17.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-10-31,27.98
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-02,27.98
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-03,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-10,52.49
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-19,83.98
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-20,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-22,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-23,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-24,83.98
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-25,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-27,111.96
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-29,87.45
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-11-30,13.99
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-12-02,57.72
780341bd8156291eae471bfa7a98b4e13124d7db5758465d216d5cda,2019-12-07,83.98
855ebe8916cc3eeeb2adbfb2e20d6a0f9a0a303ddaa31e5a29de2cc3,2019-08-03,2.09
855ebe8916cc3eeeb2adbfb2e20d6a0f9a0a303ddaa31e5a29de2cc3,2019-08-04,2.09
89e0592c55ab2eba56c8b2b1de6870fe0041ac2c87d6c421bc316cf3,2019-08-23,35.65
955dac7e3e2823c12073f9da50a20db66ca8c05e949dc63d1e47a8f8,2019-08-31,1.38
79778dd33e52bd3afc581e1247ee97caea6980087fbf29b1373c2ae6,2019-12-20,10.82
e4a44de9d61deb6948e87e1dba3690380eae85733ea5e953b786aec6,2019-08-05,4.18
e4a44de9d61deb6948e87e1dba3690380eae85733ea5e953b786aec6,2019-08-06,15.35
1743a0c618d46eb4339ed193c89a02907d25301f45c7e9845ed958a8,2019-05-19,3.49
1743a0c618d46eb4339ed193c89a02907d25301f45c7e9845ed958a8,2019-05-28,6.99
1743a0c618d46eb4339ed193c89a02907d25301f45c7e9845ed958a8,2019-06-20,3.49
1743a0c618d46eb4339ed193c89a02907d25301f45c7e9845ed958a8,2019-06-26,13.99
1743a0c618d46eb4339ed193c89a02907d25301f45c7e9845ed958a8,2019-06-28,13.99
1743a0c618d46eb4339ed193c89a02907d25301f45c7e9845ed958a8,2019-06-30,27.98
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-07-30,10.49
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-08-07,3.49
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-08-23,13.99
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-09-02,10.49
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-09-04,10.49
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-09-13,3.49
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-09-26,0.69
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-10-18,6.99
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-10-21,6.99
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-11-28,1.74
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-11-29,3.49
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-12-13,6.99
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-12-21,1.74
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2019-12-25,3.49
b8f76b8d82f25f9244962950504953dd7a217a0eabcb52ce3ae2e7a0,2020-01-10,13.99
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-06-30,13.95
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-07-02,2.09
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-07-05,4.18
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-07-22,3.48
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-08-04,3.49
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-09-10,3.49
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-09-13,21.67
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-09-17,2.09
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-10-01,0.69
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-10-25,3.49
321498a44f9bc3ef3d43fcc4853937acf68c9d50f039bc3f0fa9b8e7,2019-10-31,6.99
9b106851b3e0a94f8a0964c67957b9e0a615fe684dda22e13ba015fd,2019-08-03,3.49
9b106851b3e0a94f8a0964c67957b9e0a615fe684dda22e13ba015fd,2019-08-16,6.99
9b106851b3e0a94f8a0964c67957b9e0a615fe684dda22e13ba015fd,2019-10-10,1.39
1a652ace64b50621b8d41b43a8e8a5e0c9170edf54ccdd43fd6a3681,2019-10-07,3.49
1a652ace64b50621b8d41b43a8e8a5e0c9170edf54ccdd43fd6a3681,2019-11-01,10.47
1a652ace64b50621b8d41b43a8e8a5e0c9170edf54ccdd43fd6a3681,2019-11-30,59.46
1a652ace64b50621b8d41b43a8e8a5e0c9170edf54ccdd43fd6a3681,2019-12-05,3.49
1a652ace64b50621b8d41b43a8e8a5e0c9170edf54ccdd43fd6a3681,2019-12-12,11.19
1a652ace64b50621b8d41b43a8e8a5e0c9170edf54ccdd43fd6a3681,2019-12-31,12.23
cb2e869733b9e451adca8cedd23e6fec6c48eab84d342ec90df1710d,2019-08-25,48.95
cb2e869733b9e451adca8cedd23e6fec6c48eab84d342ec90df1710d,2019-08-31,27.98
cb2e869733b9e451adca8cedd23e6fec6c48eab84d342ec90df1710d,2019-09-01,13.99
2f4699346998fc7d19e4a289ec0ef37c9e56cde94ddacddd808314c9,2019-05-20,6.27
2f4699346998fc7d19e4a289ec0ef37c9e56cde94ddacddd808314c9,2019-05-21,9.08
2f4699346998fc7d19e4a289ec0ef37c9e56cde94ddacddd808314c9,2019-05-22,9.08
2f4699346998fc7d19e4a289ec0ef37c9e56cde94ddacddd808314c9,2019-05-26,2.09
ebb95d7c0b42ddee4d9ace9f3bb69d1aced321b2fbdc3bb063843e52,2019-08-03,3.49
c386c3502c87a665e87bfd391b51823688aa824098e2ff403ec0ca80,2019-06-22,2.09
6215eddc8592f2d2721089a4cfcf51447d07162769f47e08eceedb4f,2019-12-12,17.49
6215eddc8592f2d2721089a4cfcf51447d07162769f47e08eceedb4f,2019-12-19,6.99
6215eddc8592f2d2721089a4cfcf51447d07162769f47e08eceedb4f,2019-12-20,6.99
6215eddc8592f2d2721089a4cfcf51447d07162769f47e08eceedb4f,2019-12-21,10.49
6215eddc8592f2d2721089a4cfcf51447d07162769f47e08eceedb4f,2019-12-27,24.47
6215eddc8592f2d2721089a4cfcf51447d07162769f47e08eceedb4f,2019-12-29,20.98
0238494331481637997e6c12118cc23da422e9742ebdcc0ac5cdddae,2019-05-27,6.99
0238494331481637997e6c12118cc23da422e9742ebdcc0ac5cdddae,2019-07-29,34.99
0238494331481637997e6c12118cc23da422e9742ebdcc0ac5cdddae,2019-10-22,6.99
06fe3192376078730879d25485a8f5c914813e8fefe5fde5e7dc34e6,2019-09-13,28.66
06fe3192376078730879d25485a8f5c914813e8fefe5fde5e7dc34e6,2019-09-14,5.58
06fe3192376078730879d25485a8f5c914813e8fefe5fde5e7dc34e6,2019-09-15,13.99
06fe3192376078730879d25485a8f5c914813e8fefe5fde5e7dc34e6,2019-09-26,3.49
06fe3192376078730879d25485a8f5c914813e8fefe5fde5e7dc34e6,2019-10-19,6.99
06fe3192376078730879d25485a8f5c914813e8fefe5fde5e7dc34e6,2019-10-30,13.99
c475001453d9b9a6839d28620414bb9ad7ad1b5323635ec23ffc241c,2019-08-30,2.78
c475001453d9b9a6839d28620414bb9ad7ad1b5323635ec23ffc241c,2019-08-31,2.09
c475001453d9b9a6839d28620414bb9ad7ad1b5323635ec23ffc241c,2019-09-10,3.49
c475001453d9b9a6839d28620414bb9ad7ad1b5323635ec23ffc241c,2019-09-24,2.09
c475001453d9b9a6839d28620414bb9ad7ad1b5323635ec23ffc241c,2019-09-25,3.49
c475001453d9b9a6839d28620414bb9ad7ad1b5323635ec23ffc241c,2019-10-19,2.09
c475001453d9b9a6839d28620414bb9ad7ad1b5323635ec23ffc241c,2019-10-21,13.99
